name_anno,max_exp,max_exp_raw
61301,18.25,470504.13
44029,18.25,353103.01
A0A6S8F1A1,18.25,484940.73
95604,18.25,356051.17
37154,18.25,385518.63
150818,18.25,456761.82
142704,18.25,396767.78
32526,18.25,333507.72
A0A6S8CR33,18.25,366999.3
44218,18.25,418956.15
137081,18.25,537516.2
A0A6S8EM42,18.24,421270.8
82478,18.24,455961.54
140316,18.24,479004.8
141563,18.24,460433.18
47683,18.23,384610.82
A0A6S8ANJ6,18.23,379519.79
A0A6S8C171,18.23,415524.39
127648,18.23,509953.46
2830,18.23,533748.7
118212,18.23,442347.6
139613,18.22,329265.24
137308,18.22,408226.1
141165,18.22,392113.43
A0A6S8B0I7,18.22,371633.69
A0A6S8ALA7,18.22,566468.05
A0A6S8FXA4,18.22,373964.26
56576,18.22,528611.48
A0A6S8FFZ4,18.22,399780.17
47245,18.22,388395.51
70347,18.22,436228.08
136572,18.21,451464.67
42391,18.21,335042.85
113518,18.21,430679.41
45922,18.21,412136.23
132348,18.21,421335.29
113801,18.21,359670.09
136927,18.2,457859.58
45767,18.2,358916.64
42083,18.2,387211.89
142287,18.2,378496.61
42066,18.2,347999
48077,18.2,534788.39
62780,18.2,322850
73199,18.2,382500
142926,18.2,446771.38
50030,18.2,445050
137600,18.2,339415.26
136038,18.19,385998.25
149853,18.19,475825.48
83239,18.19,306612.45
141565,18.19,382260
53261,18.19,430843.29
137623,18.19,382983.97
47177,18.19,381121.68
95421,18.18,406100.55
45705,18.18,322024.24
47765,18.18,374903.38
136315,18.18,418156.17
49215,18.18,411200
46909,18.18,353468.37
9521,18.18,355719.17
141353,18.18,571019.6
118880,18.18,419771.3
47175,18.18,354441.71
121695,18.17,337530
141408,18.17,404306.76
48222,18.17,390544.9
47102,18.17,327140
113138,18.16,403582.72
84085,18.16,453823.98
69489,18.16,317889.74
139915,18.16,381627.78
138322,18.16,334944.23
A0A6S8AFP6,18.15,512991.35
141713,18.15,339843.26
52503,18.15,331008.09
48722,18.15,339661.93
33998,18.14,381553.13
143285,18.14,388868.96
141904,18.14,440641.91
76798,18.14,437646.92
47313,18.14,285523.37
45568,18.14,367795.5
141834,18.14,416836.82
69580,18.14,349894.54
41966,18.14,396764
62156,18.14,373211.66
140105,18.14,340614.1
A0A6S8B9D8,18.14,364995.68
141780,18.13,396775.05
A0A6S8D3N5,18.13,318974.44
46932,18.13,366686.76
145042,18.13,394323.39
44616,18.13,325480.49
68380,18.13,335278.19
41710,18.13,333830
141317,18.13,325372.62
35824,18.13,305093.76
43879,18.13,328009.4
141501,18.13,384147.75
A0A6S8BFM1,18.13,339505.9
10468,18.13,366890.17
76750,18.12,419707.67
142570,18.12,411516.16
A0A6S8D8Y7,18.12,398237.13
138612,18.12,301039.42
141755,18.12,407601.91
A0A6S8B6P4,18.12,487584.24
A0A6S8DNR1,18.12,384978.15
A0A6S8BUA7,18.12,369019.05
10610,18.12,413703.05
73217,18.12,370753.63
75567,18.12,572378.65
118957,18.12,367963.5
11964,18.12,338546.37
A0A6S8FHS8,18.12,442215.76
70893,18.12,443432.44
36976,18.12,431321.27
116995,18.11,354441.32
71282,18.11,328772.25
97710,18.11,408930
141124,18.11,347724.13
137778,18.11,380520.34
A0A6S8GBT5,18.1,394864.49
139967,18.1,379651.64
137679,18.1,352435.07
75025,18.1,487526.58
39339,18.1,420149.54
139791,18.1,421947.07
60779,18.1,347751.77
44492,18.1,399926.72
139456,18.1,302826.73
139465,18.1,351834.36
57305,18.1,321726.44
51588,18.1,318956.5
137830,18.09,360533.45
32061,18.09,300249.01
43647,18.09,339188.75
58680,18.09,326789.4
13432,18.09,306972.69
36540,18.09,284800.59
137218,18.09,344065.27
62206,18.08,348693.27
46153,18.08,390276.65
114835,18.08,444198.24
141796,18.08,302326.78
144780,18.08,328144.61
A0A6S8FN21,18.08,302990.12
136450,18.08,438140.37
106669,18.08,431985.35
70089,18.08,370213.14
142077,18.08,339925.22
137140,18.07,455830.98
142566,18.07,330518.71
137893,18.07,369242.81
143978,18.07,314589.36
141122,18.07,405851.11
142561,18.07,388550.25
45369,18.06,363346.36
69131,18.06,399861.69
44216,18.06,332276.06
140749,18.06,386217.54
83752,18.06,487061.78
45931,18.05,315161.2
67677,18.05,355623.66
136584,18.05,331403.1
43216,18.05,271326.21
138036,18.05,376035.76
A0A6S8E8H2,18.05,331793.5
118550,18.05,307592.9
139122,18.05,327149.47
40955,18.05,364362.92
120462,18.05,363186.43
143007,18.04,346370.59
136541,18.04,299306.55
45363,18.04,329327.72
A0A6S8AI25,18.04,420873.64
136598,18.04,318388.26
43124,18.04,361357.72
35627,18.04,438333.25
46273,18.04,395750.05
57554,18.04,364686.51
140742,18.04,305682
45242,18.03,336666.53
44979,18.03,314123.99
136966,18.03,332713.75
7500,18.03,432537.07
116894,18.03,354888.45
81340,18.03,396436.56
142291,18.03,310950.6
72904,18.03,477929.1
139630,18.03,363749.81
A0A6S8FYI4,18.02,302639.9
42896,18.02,309234.64
47192,18.02,423419.85
137017,18.02,295437.57
8349,18.02,324825.28
139565,18.02,390941.32
83118,18.02,330518.3
111701,18.02,475139.3
43278,18.02,330620.39
45454,18.01,278343.11
7741,18.01,329883.06
A0A6S8FVU1,18.01,328271.31
10724,18.01,395995.02
55623,18.01,372188.3
48579,18.01,329159.92
45864,18.01,426383.01
52331,18.01,293094.59
47556,18,302532.52
140023,18,291211.77
141650,18,413425.52
A0A6S8F7M2,18,375756.55
139853,18,373634.58
A0A6S8CSF7,17.99,319004.55
41930,17.99,308070.44
45899,17.99,308431.16
12920,17.99,347224.41
138199,17.99,404161.76
A0A6S8BMA6,17.99,257218.48
140537,17.99,404454.45
75572,17.99,402060
A0A6S8AHP8,17.99,355280
47238,17.98,279623.65
33432,17.98,334022.05
33631,17.98,366822.33
6201,17.98,322408.4
129120,17.98,419263.71
136425,17.98,294875.57
137197,17.98,279155.23
A0A6S8CEV8,17.98,293039.07
138972,17.98,303772.86
45128,17.98,360861.67
47462,17.98,405599.84
44788,17.98,352944.59
116088,17.98,320353.75
85100,17.98,351459.4
139491,17.98,294680.12
139206,17.98,294830
44314,17.98,397228.08
82112,17.97,308068.43
65846,17.97,278010.81
141322,17.97,320063.2
138295,17.97,329315.88
55737,17.97,256212.54
88558,17.97,297701.8
142634,17.97,424940.84
120406,17.97,304870.25
138949,17.96,285520
A0A6S8FKP0,17.96,299610.94
38410,17.96,289976.27
48257,17.96,474036.31
698,17.96,315510.72
A0A6S8F4C6,17.96,328328.99
135071,17.96,308217.92
3025,17.96,313448.71
41900,17.96,360702.17
42497,17.95,315865.14
47064,17.95,281662.07
41730,17.95,282865.29
137542,17.95,336178.75
47290,17.95,308730
119732,17.95,284685.51
44388,17.95,377660.67
9317,17.95,356236.82
49713,17.95,389982.32
137366,17.95,335970.51
115855,17.94,390207.24
141261,17.94,316439.86
148954,17.94,336425.21
75005,17.94,419676.77
127645,17.94,325490.29
137811,17.94,427924.55
11378,17.94,293879.08
51772,17.94,295198.1
139330,17.94,340488.92
30816,17.94,309261.64
50874,17.94,271191.84
139828,17.93,280459.02
A0A6S8A6H4,17.93,425030
9737,17.93,256368.94
136967,17.93,369885.52
45659,17.92,359618.44
69053,17.92,412902.49
59944,17.92,316634.2
46492,17.92,262547.48
138834,17.92,383042.23
129437,17.92,268784.88
104577,17.92,404092.85
7359,17.91,351855.6
138824,17.91,330756.87
82177,17.91,281184.69
93773,17.91,347071.74
141604,17.91,321971.05
144524,17.9,337228.01
84578,17.9,413989.83
43400,17.9,358882.97
126007,17.9,301242.02
45777,17.9,248465.2
2193,17.9,351206.01
76490,17.9,254274.4
46369,17.9,361193.24
150578,17.9,348557.04
12882,17.89,329302.39
137209,17.89,333326.35
42432,17.89,386543.5
A0A6S7ZGF2,17.89,371528.92
A0A6S7ZXY2,17.89,302210.82
A0A6S8DQI3,17.89,340236.5
A0A6S8FE12,17.89,302245.54
113696,17.89,255516
139753,17.89,289512.4
137929,17.88,360045.63
77592,17.88,329393.55
136440,17.88,261503.8
6741,17.88,303373.08
139698,17.88,269516.83
71468,17.87,275135.76
41801,17.87,366693.02
A0A6S8D3U6,17.87,365939.6
5331,17.87,407529.96
38583,17.87,355142.19
128898,17.87,321583.57
137813,17.87,264573.7
51971,17.87,313926.81
140748,17.87,258554.98
141156,17.86,285946.08
43669,17.86,379309.22
A0A6S8DZM9,17.86,260750.25
41952,17.86,247459.63
51204,17.86,300301.6
42170,17.86,257848.49
146268,17.85,319375.27
48178,17.85,274196.32
48458,17.85,331586.9
140202,17.85,349949.88
138212,17.85,234945.38
43860,17.85,434913.4
48758,17.85,277468.01
75192,17.85,257240.2
142745,17.85,258159.12
140597,17.85,334832.42
7310,17.85,240934.49
119664,17.85,289489.2
146669,17.84,328743.87
5171,17.84,324351.39
42994,17.84,246756.4
127164,17.84,278515.36
A0A6S8G0H1,17.84,275365.75
46480,17.84,298569.44
132853,17.84,269592.03
30439,17.84,471734.7
44848,17.84,317980.34
139531,17.83,253550
141961,17.83,403763.59
13412,17.82,278938.95
43487,17.82,367299.83
1490,17.82,335359.67
140903,17.82,254281.53
72797,17.82,286521.05
139025,17.81,303511.72
69881,17.81,428432.85
8548,17.81,285073.89
32382,17.81,367896.5
46830,17.81,312173.08
138600,17.81,285506.57
114848,17.81,246193.62
45415,17.81,258650.33
4393,17.81,247613.91
4839,17.8,392857.11
136894,17.8,383676.73
54453,17.8,327396.96
57250,17.8,255481.16
139629,17.8,372691.32
54298,17.8,288568.94
82474,17.79,419510.6
62099,17.79,326240
40269,17.79,267466.91
140357,17.79,346144.18
42475,17.79,311031.66
46127,17.79,243502.12
142932,17.79,390763.55
140263,17.79,259423.15
49377,17.79,321504.8
52388,17.79,313140
35143,17.79,347624.6
139711,17.79,317127.3
72046,17.78,282077.59
44397,17.78,295373.25
61577,17.78,407899.46
132553,17.78,282352.31
A0A6S8E1Q7,17.78,263897.37
A0A6S8FA55,17.77,304575.5
65710,17.77,284267.36
46679,17.77,331770.41
136303,17.77,248854.18
37034,17.76,232174.08
116830,17.76,320683.4
137858,17.76,308052.69
A0A6S8CYJ7,17.76,330926.67
2088,17.76,297434.52
43997,17.76,288261.1
139252,17.76,362730.05
47481,17.76,243802.49
142442,17.76,231834.41
137960,17.76,367280.42
81555,17.76,260729.23
150507,17.76,292958.97
72777,17.76,335317.13
138311,17.75,280337.03
117699,17.75,303529.8
116783,17.75,232974.73
73841,17.75,251918.97
46196,17.74,261132.21
269,17.74,281298.45
44039,17.74,342846.21
73472,17.74,291895.54
63770,17.74,347550.18
140440,17.74,261084.48
73169,17.74,276457.76
41625,17.74,247978.75
138319,17.73,309003.91
58613,17.73,266531.74
132946,17.73,338960.12
42461,17.73,296419.46
138060,17.73,292726.88
138958,17.73,289345.28
A0A6S8G9G1,17.73,345411.78
142752,17.73,272766.72
7726,17.73,258770
69564,17.73,293640
6065,17.73,284027.82
140377,17.73,298316.66
85751,17.73,297887.19
45086,17.72,286795.97
139320,17.72,370153.28
45712,17.72,278689.42
138428,17.72,293209.22
113657,17.72,270300.89
136217,17.71,347590
76512,17.71,271115.88
47581,17.71,348531.96
46781,17.71,255100
42622,17.71,253214.63
43118,17.71,298729.95
A0A6S8D1D4,17.7,319965.41
136137,17.7,304071.54
47884,17.7,265602.72
129547,17.7,318482.75
118227,17.7,252220
73298,17.7,227204.73
42771,17.69,333410.92
142464,17.69,271231.57
42511,17.69,260876.64
41869,17.69,262345.12
143275,17.69,256528.15
47867,17.69,315181.76
139786,17.68,296589.61
128793,17.68,321845.12
114676,17.68,220337.33
A0A6S8C5M8,17.68,294046.72
53184,17.68,388806.4
115677,17.68,350062.87
96167,17.68,232013.9
83730,17.68,249666.69
A0A6S8ADT4,17.68,250046.84
45649,17.67,259897.95
38931,17.67,321986.06
28945,17.67,392092.27
50628,17.67,287116.47
53462,17.67,241364.78
31651,17.67,281094.26
42273,17.67,236329.35
4910,17.67,220337.97
47729,17.67,350290.86
83484,17.67,318944.9
75711,17.67,239491.39
41917,17.67,214124.79
140772,17.67,216691.36
136883,17.66,349785.54
76334,17.66,304161.85
139957,17.66,346996.33
121543,17.66,247053.06
A0A6S8FZS2,17.66,262074.53
80178,17.66,219178.37
140113,17.66,259700.36
136501,17.65,237670.98
39029,17.65,228114.46
42410,17.65,250385.02
136573,17.65,306742.13
44710,17.65,283896.02
57556,17.65,230915.73
42624,17.65,277898.81
137175,17.65,258230.32
32308,17.64,237882.39
43672,17.64,286066.03
136481,17.64,225020
74537,17.64,220572.66
44141,17.64,254135.21
132521,17.64,332204.66
119820,17.64,314703.1
41799,17.64,215532.1
46408,17.64,232697.17
31635,17.63,285674.21
A0A6S8E018,17.63,265871.16
147066,17.63,320003.28
137288,17.63,322044.64
129340,17.63,309765.64
64705,17.63,328895.08
47906,17.63,256197.09
46521,17.63,338991.71
12833,17.62,222219.23
6269,17.62,330586.91
A0A6S8BC02,17.62,362484.55
119509,17.62,265319.06
141057,17.62,381808.97
75623,17.62,270470.62
61128,17.61,257934.5
47420,17.61,217190
43911,17.61,263307.57
46223,17.61,230711.37
A0A6S8C286,17.61,239413.63
141627,17.61,225714.83
141943,17.61,268011.14
136055,17.61,228074.3
118435,17.61,275433.81
61961,17.61,295296.44
A0A6S8EIE6,17.61,227107.87
42867,17.61,258447.59
142746,17.61,247126.34
61452,17.61,202009.46
41963,17.6,257204.65
142500,17.6,236874.83
138699,17.6,259179.04
43032,17.59,274420.03
47619,17.59,299427.01
A0A6S8FAY3,17.59,266029.97
66300,17.59,372429.02
43614,17.59,348861.7
140364,17.59,251127.22
A0A6S8C568,17.59,251248.59
47935,17.59,307990
136983,17.59,324470
109167,17.59,451098.94
119782,17.59,257510.93
11960,17.59,274699.44
31817,17.59,313026.48
141420,17.59,239329.6
142613,17.58,290664.17
46684,17.58,292843.72
30471,17.58,347881.58
70946,17.58,299245.73
4212,17.58,226662.27
6283,17.58,240089.43
A0A6S8FJT1,17.58,250263.13
113958,17.58,247640
140350,17.58,320522.06
80196,17.57,256254.36
139867,17.57,252839.73
41582,17.57,237965.92
74694,17.57,226391.39
8381,17.57,295373.81
12195,17.57,197735.86
136434,17.57,298286.2
140144,17.57,270864.2
117395,17.57,249270
142458,17.57,226803.82
44237,17.57,258309.16
141854,17.56,253233.26
145364,17.56,253005.87
A0A6S8FRB4,17.56,368576.06
469,17.56,287866.39
139562,17.56,228972.83
137909,17.56,384883.91
66241,17.56,262321.42
107117,17.56,279820
A0A6S8D207,17.56,251805.1
3199,17.56,331318.61
45794,17.55,285767.82
39398,17.55,229200
83323,17.55,255934.17
141441,17.55,236532.5
73719,17.55,222138.02
44483,17.55,244220.94
59109,17.55,243527.75
35921,17.55,362597.93
39846,17.55,215650.18
47949,17.55,245735.65
A0A6S8C7W4,17.55,224930.2
45300,17.54,279620.2
67298,17.54,252216.23
151034,17.54,318202.71
3822,17.54,218717.31
139169,17.54,323647.01
40691,17.54,379740
45270,17.54,245287.9
45724,17.53,225644.98
46354,17.53,229060.02
139191,17.53,240650.62
119640,17.53,271541.79
39399,17.53,222034.1
50103,17.53,411130
71940,17.53,258847.03
56021,17.53,225986.82
A0A6S8EN37,17.52,208734.55
45473,17.52,219073.85
136514,17.52,349525.48
151067,17.52,208062.66
46494,17.52,219232.21
139852,17.51,216888.25
139030,17.51,282380.95
138431,17.51,285210.01
29307,17.51,424814.72
50505,17.51,385100
30366,17.5,227573.88
62866,17.5,270805.62
3884,17.5,247682.51
A0A6S8A933,17.49,222758.49
137061,17.49,210998.66
139739,17.49,216442.66
119492,17.49,351251.46
73175,17.49,211698.65
118959,17.49,212737.76
139732,17.49,227873.39
142827,17.49,204093.94
A0A6S8F601,17.49,231207.03
141976,17.49,266421.25
59506,17.48,206702.24
44915,17.48,305335.52
70527,17.48,252002.62
102623,17.48,222810.87
136763,17.48,203418.9
141137,17.47,238011.29
142681,17.47,200463.99
67893,17.47,200889.29
114175,17.47,272926.87
44317,17.47,219881.17
3046,17.47,206725.66
A0A6S8BP98,17.47,217142.47
44374,17.47,239022.67
139387,17.46,252478.28
A0A6S8BT42,17.46,186137.03
136428,17.46,213032.7
42729,17.46,230217.58
142314,17.46,250920.92
127471,17.46,259461.72
A0A6S8A6X8,17.46,271831.47
A0A6S8C022,17.46,277837.82
41407,17.46,235540.19
115433,17.46,299589.96
56206,17.46,305630
139934,17.45,243466.95
78387,17.45,291464.81
68446,17.45,188273.34
116136,17.45,209118.28
61236,17.45,270958.06
43108,17.45,184943.52
81651,17.44,325436.4
137206,17.44,207372.24
137294,17.44,241382.16
72431,17.44,232732.83
68359,17.44,252425.28
32751,17.44,304518.24
45179,17.44,217365.89
138304,17.44,228931.07
138243,17.44,220966.41
148266,17.44,255595.81
139580,17.44,176490.48
45690,17.44,257225.11
A0A6S8DTL1,17.43,224482.73
2807,17.43,236857.49
136861,17.43,234093.78
78525,17.43,206014.31
A0A6S8ENU7,17.43,186125.69
116636,17.43,209190
78400,17.43,225392.66
3556,17.42,230847.38
55488,17.42,320621.03
54560,17.42,219572.51
137626,17.42,280230.47
46281,17.42,227874.86
113953,17.42,288747.93
44272,17.42,214514.98
151155,17.42,233190.57
47381,17.41,234086.24
60822,17.41,253229.58
47825,17.41,199463.78
142639,17.41,277532.37
140831,17.41,213324.5
44649,17.41,228696.17
41980,17.41,243543.32
72885,17.41,187498.83
41229,17.41,251230.02
7360,17.41,217808.73
138300,17.4,185153.41
A0A6S8AMN0,17.4,230814.52
44879,17.4,273930
141733,17.4,237610.4
A0A6S8AN43,17.39,203461.72
81654,17.39,290295.1
143470,17.39,229731.25
36682,17.39,237362.03
142632,17.39,291110.65
47782,17.39,289091.49
138962,17.39,279937.21
A0A6S8ECN7,17.39,188909.8
A0A6S8E8Z2,17.39,295183
139856,17.38,237738.78
141875,17.38,198603.4
118681,17.38,225453.96
76108,17.38,197014.45
134528,17.38,248599.14
127527,17.38,251892.46
148186,17.38,266110.19
45137,17.37,194630
A0A6S8E410,17.37,211173.02
109495,17.37,190833.4
33645,17.37,268114.93
85839,17.37,262002.51
43791,17.37,200226.9
A0A6S8G702,17.37,217570.13
99951,17.37,276110.66
6071,17.37,241701.28
A0A6S8G6Y4,17.37,235864.67
A0A6S8BT76,17.36,278758.71
129955,17.36,310243.94
13299,17.36,287636.15
923,17.36,251693.29
141461,17.36,293855.8
139097,17.36,247700
35471,17.36,226905.91
138814,17.36,316573.65
51093,17.36,197223.64
A0A6S8EYZ3,17.36,186950
79115,17.36,194020
117319,17.36,257826.71
45601,17.36,184932.27
80910,17.35,216038.32
140009,17.35,190628.22
80434,17.35,256495.07
136733,17.35,185613.89
47424,17.35,197771.43
141836,17.35,256628.27
136507,17.35,259355.34
9974,17.35,236118.69
116796,17.35,204298.25
48017,17.35,205511.93
A0A6S8BFV5,17.35,219078.83
80217,17.34,234063.72
114447,17.34,262426.66
45886,17.34,264006.85
114895,17.34,251266.38
119483,17.34,229259.12
136238,17.34,234764.23
44381,17.34,282290
39610,17.33,207757.92
128073,17.33,193249.47
32030,17.33,213577
142000,17.33,199996.77
138177,17.33,224485.92
132147,17.33,278558.66
140866,17.33,190723.73
138639,17.33,168624.85
133460,17.32,225272.43
42413,17.32,197729.66
139349,17.32,252127.02
134884,17.32,253565.38
138985,17.32,201500.22
43456,17.32,229764.5
139779,17.32,248167.07
12067,17.32,198365.43
138082,17.32,274720.54
265,17.32,235550.03
133744,17.31,254144.76
45758,17.31,193201.54
A0A6S8A187,17.31,240591.94
148017,17.31,215223.74
75760,17.31,199146.87
11945,17.31,273300.22
59016,17.31,177067.91
A0A6S8EHL7,17.31,204963.76
48511,17.31,223905.47
74618,17.31,192619.08
46405,17.3,172011.2
44630,17.3,192636.91
48246,17.29,318325.36
140061,17.29,294394.62
137556,17.29,210079.97
77259,17.29,203530.7
78985,17.29,214489.64
34773,17.29,218389.71
139212,17.29,203447.54
137765,17.29,205029.67
140957,17.29,180795.59
136829,17.29,251707.05
140594,17.28,184068.94
141932,17.28,232075.1
46045,17.28,218409.09
77683,17.28,194372.81
48202,17.28,283602.02
137561,17.28,217165.19
50828,17.27,224101.19
45426,17.27,183962.96
85848,17.27,293912.85
47843,17.27,268035.25
73524,17.26,271098.13
130541,17.26,248741.89
139127,17.26,212076.85
30729,17.26,206559.57
41938,17.26,206728.55
46200,17.26,208838.49
47400,17.26,245309.43
A0A6S7ZTH0,17.25,328800.44
44144,17.25,214390
A0A6S8FQY2,17.25,207237.18
47663,17.25,287672.63
38212,17.25,203348.68
50759,17.25,268371.55
4732,17.25,194557.84
46513,17.25,217331.92
35868,17.24,203559.32
42615,17.24,191037.47
138684,17.24,188585.97
43461,17.24,289613.54
A0A6S8FLH3,17.24,203677.33
145016,17.24,198289.54
43979,17.24,164343.23
71815,17.23,196631.91
935,17.23,196164.77
3101,17.23,214688.86
56410,17.23,183983.88
142120,17.23,155618.32
142664,17.22,231099.66
142033,17.22,179515.27
41983,17.22,248700
119507,17.22,226845.64
120461,17.22,189279.13
32211,17.22,190468.5
80466,17.22,198734.73
129690,17.21,184175.81
42134,17.21,210616.36
47218,17.21,188546.7
33810,17.21,214824.45
136652,17.21,226971.22
A0A6S8CJE4,17.21,252213.47
140245,17.21,210117.14
73556,17.2,207480
7760,17.2,229650
139617,17.2,225480
76642,17.2,164224.06
A0A6S8AC72,17.2,168066.6
A0A6S7ZXD5,17.2,169314.48
83507,17.2,188699.1
A0A6S8C3F3,17.2,195495.83
138811,17.19,198466.77
44425,17.19,206555.03
A0A6S8BPB9,17.19,170285.77
136965,17.19,215895.13
142606,17.19,257528.38
7090,17.19,204799.68
47726,17.19,231282.69
129482,17.19,222973.47
A0A6S8ECH4,17.18,178403.62
141152,17.18,165966.34
118830,17.18,230917.91
45009,17.18,215016.64
A0A6S8BSM1,17.18,220250
36970,17.18,185842.83
45002,17.18,219999.79
142635,17.18,207858.31
52070,17.18,187074.47
A0A6S8BCT6,17.18,199505.16
A0A6S8CY60,17.18,185795.95
958,17.18,255719.52
142123,17.18,216756.55
106883,17.17,225249.75
136104,17.17,167893.83
114081,17.17,182599.73
A0A6S8FNS3,17.17,260196.73
47527,17.16,209217.07
138242,17.16,151163.39
A0A6S7ZXJ7,17.16,197392.49
39130,17.16,338070.57
A0A6S8F1W0,17.16,167780
72121,17.16,183318.78
37233,17.16,167350.4
84496,17.15,156915.89
119324,17.15,165358.07
139479,17.14,206725.66
58879,17.14,233015.98
141112,17.14,177395.71
138644,17.14,172359.92
151482,17.14,192442.23
117289,17.14,179842.84
140960,17.14,225036.1
9003,17.14,176981.74
37385,17.13,210264.48
65654,17.13,228293.03
143766,17.13,267629.41
37700,17.12,213703.98
45695,17.12,161666
6614,17.12,182263.56
142515,17.12,177656.2
1337,17.12,241898.52
79941,17.11,183288.77
47179,17.11,206072.53
3147,17.11,209574.69
4902,17.11,226187.62
32789,17.11,222286.58
A0A6S8CUK2,17.11,257890
143366,17.11,168747.31
100463,17.1,176930.51
142161,17.1,217944.12
68918,17.1,191928.62
132440,17.1,270466.14
7690,17.1,204222.25
48396,17.1,170726.3
98887,17.1,229917.77
A0A6S8FIV9,17.1,149701.41
43258,17.1,195416.52
48372,17.09,163470.67
120701,17.09,143860.84
45190,17.09,186093.45
29739,17.09,317577.22
A0A6S8E8E8,17.09,165690.47
141031,17.09,235732.61
73005,17.09,221727.92
139758,17.09,150426.87
1009,17.08,203393.97
63196,17.08,185370
43604,17.08,187970
78112,17.08,227203.16
4676,17.08,213320
141295,17.07,208452.98
45290,17.07,259761.2
A0A6S8CLK8,17.07,170057.17
140170,17.07,204730
136216,17.07,210935.78
131544,17.07,208153.57
147725,17.07,206850.96
117796,17.07,159367.01
115297,17.07,180016.82
90947,17.07,194889.56
139017,17.06,256168.45
48174,17.06,205717.18
148408,17.06,241582.62
113506,17.05,164700
42349,17.05,229755.49
A0A6S8DIB2,17.05,151834.01
52164,17.05,233745.01
137601,17.05,137173.75
41833,17.05,218766.4
43329,17.05,162828.78
42460,17.05,190936.94
142747,17.04,246307.17
169,17.04,197299.13
118108,17.04,188825.45
9042,17.04,259724.3
32171,17.04,200662.8
A0A6S8E2Z1,17.04,182149.86
131064,17.03,183214.17
10391,17.03,216950
141182,17.03,257088.62
49785,17.03,208229.94
137364,17.03,186557.15
141030,17.02,140574.79
A0A6S8BHL2,17.02,155894.25
46487,17.02,216371.83
A0A6S8G3K9,17.02,211666.83
51759,17.02,188257.52
3111,17.01,180363.15
56028,17.01,214749.2
46265,17.01,244209.95
141622,17.01,177569.15
A0A6S8CF23,17.01,141720
41968,17.01,209228.23
4763,17,199662.35
136108,17,241527.8
140703,17,172751.59
131499,17,148797.66
136489,17,191922.27
42038,16.99,234745.43
81213,16.99,166165.15
5577,16.99,184837.86
81501,16.99,164656.83
42324,16.99,191275.68
A0A6S8ER67,16.99,152607.13
140172,16.99,152360
12589,16.99,191610.87
142877,16.98,180468.33
137603,16.98,193890
A0A6S8BPM5,16.98,173225.85
68008,16.98,174720.59
141148,16.97,142634.59
139209,16.97,174116.74
115104,16.97,160568.67
142495,16.97,190232.78
42974,16.97,253935.94
74180,16.97,155862.11
41874,16.97,199272.92
46245,16.96,182437.45
3875,16.96,201470
8982,16.96,171440.8
A0A6S8C673,16.96,199463.78
42328,16.96,140197.72
114787,16.96,154023.32
80577,16.96,199347.81
44594,16.96,231708.74
64919,16.95,224821.2
A0A6S8C0Z2,16.95,176358.86
31155,16.95,171882.66
62195,16.94,182532.27
A0A6S8A235,16.94,144808.51
6203,16.94,182795.73
140460,16.94,169395.4
47361,16.93,198025.78
9551,16.93,140730.35
138938,16.93,179274.16
43709,16.93,168762.23
59042,16.93,139326.82
65371,16.93,183045.29
6183,16.93,236296.09
A0A6S7ZZS3,16.93,184193.86
46820,16.93,139445.7
39153,16.93,253790.23
48735,16.92,175090.46
6725,16.92,143834.26
54990,16.92,161294.38
A0A6S8FIW6,16.92,223426.87
43369,16.92,180109.24
41982,16.92,148941.39
114145,16.91,181610.15
143089,16.91,170284.89
A0A6S8CM10,16.91,158573.73
6712,16.91,249438.09
141133,16.91,165682.6
142851,16.91,170380.78
A0A6S8BKF7,16.91,183149.97
68806,16.91,133424.62
80930,16.91,192354.43
137380,16.9,154038.99
85669,16.9,201613.8
53399,16.9,205438.92
70907,16.9,131332.83
114034,16.9,161379.63
141900,16.89,148889.87
48830,16.88,219566.61
A0A6S8FCY0,16.88,153963.65
137935,16.88,162000.1
A0A6S8FVV7,16.88,164076.14
A0A6S8G980,16.88,137392.42
72706,16.88,197026.88
142834,16.88,171648.52
42531,16.88,144236.7
141067,16.88,188549.14
151245,16.87,156579.07
143001,16.87,192942.27
58900,16.87,168079.75
145807,16.87,173108.35
127202,16.87,156772.33
80119,16.87,266213.32
A0A6S8AF51,16.87,167430
11676,16.87,168427.19
57035,16.87,150824.86
48554,16.87,138105.47
46843,16.87,160877.37
A0A6S8A3U0,16.87,150036
Q1KNJ1,16.87,NA
62627,16.87,187521.9
36882,16.87,151980.81
43418,16.87,167635.63
140323,16.87,152758.07
139621,16.86,181718.71
A0A6S8FRC5,16.86,128934.38
61891,16.86,164425.4
A0A6S8DEU9,16.86,182771.55
A0A6S8EFJ1,16.86,180056.87
140435,16.86,128069.18
70808,16.86,131463.61
47036,16.86,137348.44
137411,16.86,128928.31
5590,16.85,131953.09
2617,16.85,153297.4
42107,16.85,164137.43
142105,16.85,195539.71
A0A6S8EUP1,16.84,183620
84986,16.84,162360
29083,16.83,120522.58
47677,16.83,178440.71
54370,16.83,167960
11827,16.82,131616.13
44593,16.82,189935.28
36862,16.82,194637.37
118859,16.82,159434.21
83530,16.82,147396.34
A0A6S8FMS7,16.81,190799.25
59191,16.81,161091.99
33135,16.81,186920.82
48619,16.81,143610.04
